date,distance,time,heart_rate,speed,duration
2022-05-10,16480,2022-05-10T22:27:04Z,164,6.042209133158534,1.6550238132476807
2022-05-10,16490,2022-05-10T22:27:05Z,164,6.0618197206157465,1.6496696472167969
2022-05-10,16500,2022-05-10T22:27:07Z,163,6.4723987017253695,1.5450222492218018
2022-05-10,16510,2022-05-10T22:27:08Z,163,6.6790407337813305,1.4972209930419922
2022-05-10,16520,2022-05-10T22:27:10Z,162,6.4780007194167935,1.5436861515045166
2022-05-10,16530,2022-05-10T22:27:12Z,161,6.171346780420739,1.620391845703125
2022-05-10,16540,2022-05-10T22:27:13Z,160.14853211169861,5.572568475578534,1.7945046424865723
2022-05-10,16550,2022-05-10T22:27:15Z,159.302549492019,5.41716929635632,1.845982551574707
2022-05-10,16560,2022-05-10T22:27:17Z,159,5.616187265515401,1.7805674076080322
2022-05-10,16570,2022-05-10T22:27:19Z,158,5.630624511014228,1.7760019302368164
2022-05-10,16580,2022-05-10T22:27:21Z,158,5.38468293269095,1.8571195602416992
2022-05-10,16590,2022-05-10T22:27:23Z,157.93440861451532,5.116523612008735,1.9544520378112793
2022-05-10,16600,2022-05-10T22:27:25Z,157,5.108296812186144,1.9575996398925781
2022-05-10,16610,2022-05-10T22:27:26Z,157,5.286806755630848,1.8915009498596191
